"fdc_id","food_code","wweia_category_code","start_date","end_date"
"2344011","58102160","3502","2019-01-01","2020-12-31"
"2344012","58102170","3502","2019-01-01","2020-12-31"
"2344013","58102210","3502","2019-01-01","2020-12-31"
"2344014","58102220","3502","2019-01-01","2020-12-31"
"2344015","58102230","3502","2019-01-01","2020-12-31"
"2344016","58102240","3502","2019-01-01","2020-12-31"
"2344017","58102250","3502","2019-01-01","2020-12-31"
"2344018","58102300","3502","2019-01-01","2020-12-31"
"2344019","58102310","3502","2019-01-01","2020-12-31"
"2344020","58102320","3502","2019-01-01","2020-12-31"
"2344021","58102330","3502","2019-01-01","2020-12-31"
"2344022","58102340","3502","2019-01-01","2020-12-31"
"2344023","58102410","3502","2019-01-01","2020-12-31"
"2344024","58102420","3502","2019-01-01","2020-12-31"
"2344025","58102430","3502","2019-01-01","2020-12-31"
"2344026","58102440","3502","2019-01-01","2020-12-31"
"2344027","58102510","3502","2019-01-01","2020-12-31"
"2344028","58102520","3502","2019-01-01","2020-12-31"
"2344029","58102530","3502","2019-01-01","2020-12-31"
"2344030","58102540","3502","2019-01-01","2020-12-31"
"2344031","58102605","3502","2019-01-01","2020-12-31"
"2344032","58102610","3502","2019-01-01","2020-12-31"
"2344033","58102620","3502","2019-01-01","2020-12-31"
"2344034","58102630","3502","2019-01-01","2020-12-31"
"2344035","58102640","3502","2019-01-01","2020-12-31"
"2344036","58102650","3502","2019-01-01","2020-12-31"
"2344037","58102660","3502","2019-01-01","2020-12-31"
"2344038","58102680","3502","2019-01-01","2020-12-31"
"2344039","58102700","3506","2019-01-01","2020-12-31"
"2344040","58102710","3506","2019-01-01","2020-12-31"
"2344041","58102720","3506","2019-01-01","2020-12-31"
"2344042","58102730","3506","2019-01-01","2020-12-31"
"2344043","58102740","3506","2019-01-01","2020-12-31"
"2344044","58102750","3506","2019-01-01","2020-12-31"
"2344045","58102760","3506","2019-01-01","2020-12-31"
"2344046","58102770","3506","2019-01-01","2020-12-31"
"2344047","58102780","3506","2019-01-01","2020-12-31"
"2344048","58102790","3506","2019-01-01","2020-12-31"
"2344049","58102800","3506","2019-01-01","2020-12-31"
"2344050","58102810","3506","2019-01-01","2020-12-31"
"2344051","58102820","3506","2019-01-01","2020-12-31"
"2344052","58102830","3506","2019-01-01","2020-12-31"
"2344053","58102840","3506","2019-01-01","2020-12-31"
"2344054","58103100","3506","2019-01-01","2020-12-31"
"2344055","58103120","3506","2019-01-01","2020-12-31"
"2344056","58103125","3506","2019-01-01","2020-12-31"
"2344057","58103130","3506","2019-01-01","2020-12-31"
"2344058","58103250","3506","2019-01-01","2020-12-31"
"2344059","58103310","3506","2019-01-01","2020-12-31"
"2344060","58104105","3504","2019-01-01","2020-12-31"
"2344061","58104120","3504","2019-01-01","2020-12-31"
"2344062","58104130","3504","2019-01-01","2020-12-31"
"2344063","58104135","3504","2019-01-01","2020-12-31"
"2344064","58104150","3504","2019-01-01","2020-12-31"
"2344065","58104165","3504","2019-01-01","2020-12-31"
"2344066","58104170","3504","2019-01-01","2020-12-31"
"2344067","58104255","3506","2019-01-01","2020-12-31"
"2344068","58104260","3506","2019-01-01","2020-12-31"
"2344069","58104290","3506","2019-01-01","2020-12-31"
"2344070","58104295","3506","2019-01-01","2020-12-31"
"2344071","58104500","3506","2019-01-01","2020-12-31"
"2344072","58104520","3506","2019-01-01","2020-12-31"
"2344073","58104530","3506","2019-01-01","2020-12-31"
"2344074","58104700","3506","2019-01-01","2020-12-31"
"2344075","58104710","3506","2019-01-01","2020-12-31"
"2344076","58104730","3506","2019-01-01","2020-12-31"
"2344077","58104740","3506","2019-01-01","2020-12-31"
"2344078","58104750","3506","2019-01-01","2020-12-31"
"2344079","58104760","3506","2019-01-01","2020-12-31"
"2344080","58104770","3506","2019-01-01","2020-12-31"
"2344081","58104780","3706","2019-01-01","2020-12-31"
"2344082","58104790","3706","2019-01-01","2020-12-31"
"2344083","58104800","3506","2019-01-01","2020-12-31"
"2344084","58104825","3506","2019-01-01","2020-12-31"
"2344085","58104835","3506","2019-01-01","2020-12-31"
"2344086","58104900","3706","2019-01-01","2020-12-31"
"2344087","58104990","3506","2019-01-01","2020-12-31"
"2344088","58105000","3506","2019-01-01","2020-12-31"
"2344089","58105050","3506","2019-01-01","2020-12-31"
"2344090","58105060","3506","2019-01-01","2020-12-31"
"2344091","58105075","3506","2019-01-01","2020-12-31"
"2344092","58105100","3506","2019-01-01","2020-12-31"
"2344093","58105105","3506","2019-01-01","2020-12-31"
"2344094","58105110","3506","2019-01-01","2020-12-31"
"2344095","58105120","3506","2019-01-01","2020-12-31"
"2344096","58106200","3602","2019-01-01","2020-12-31"
"2344097","58106205","3602","2019-01-01","2020-12-31"
"2344098","58106210","3602","2019-01-01","2020-12-31"
"2344099","58106220","3602","2019-01-01","2020-12-31"
"2344100","58106225","3602","2019-01-01","2020-12-31"
"2344101","58106230","3602","2019-01-01","2020-12-31"
"2344102","58106233","3602","2019-01-01","2020-12-31"
"2344103","58106234","3602","2019-01-01","2020-12-31"
"2344104","58106235","3602","2019-01-01","2020-12-31"
"2344105","58106236","3602","2019-01-01","2020-12-31"
"2344106","58106250","3602","2019-01-01","2020-12-31"
"2344107","58106260","3602","2019-01-01","2020-12-31"
"2344108","58106300","3602","2019-01-01","2020-12-31"
"2344109","58106305","3602","2019-01-01","2020-12-31"
"2344110","58106320","3602","2019-01-01","2020-12-31"
"2344111","58106325","3602","2019-01-01","2020-12-31"
"2344112","58106330","3602","2019-01-01","2020-12-31"
"2344113","58106345","3602","2019-01-01","2020-12-31"
"2344114","58106347","3602","2019-01-01","2020-12-31"
"2344115","58106350","3602","2019-01-01","2020-12-31"
"2344116","58106358","3602","2019-01-01","2020-12-31"
"2344117","58106359","3602","2019-01-01","2020-12-31"
"2344118","58106360","3602","2019-01-01","2020-12-31"
"2344119","58106512","3602","2019-01-01","2020-12-31"
"2344120","58106514","3602","2019-01-01","2020-12-31"
"2344121","58106516","3602","2019-01-01","2020-12-31"
"2344122","58106540","3602","2019-01-01","2020-12-31"
"2344123","58106550","3602","2019-01-01","2020-12-31"
"2344124","58106555","3602","2019-01-01","2020-12-31"
"2344125","58106560","3602","2019-01-01","2020-12-31"
"2344126","58106565","3602","2019-01-01","2020-12-31"
"2344127","58106570","3602","2019-01-01","2020-12-31"
"2344128","58106578","3602","2019-01-01","2020-12-31"
"2344129","58106580","3602","2019-01-01","2020-12-31"
"2344130","58106602","3602","2019-01-01","2020-12-31"
"2344131","58106604","3602","2019-01-01","2020-12-31"
"2344132","58106606","3602","2019-01-01","2020-12-31"
"2344133","58106610","3602","2019-01-01","2020-12-31"
"2344134","58106620","3602","2019-01-01","2020-12-31"
"2344135","58106625","3602","2019-01-01","2020-12-31"
"2344136","58106630","3602","2019-01-01","2020-12-31"
"2344137","58106633","3602","2019-01-01","2020-12-31"
"2344138","58106634","3602","2019-01-01","2020-12-31"
"2344139","58106635","3602","2019-01-01","2020-12-31"
"2344140","58106636","3602","2019-01-01","2020-12-31"
"2344141","58106650","3602","2019-01-01","2020-12-31"
"2344142","58106655","3602","2019-01-01","2020-12-31"
"2344143","58106660","3602","2019-01-01","2020-12-31"
"2344144","58106700","3602","2019-01-01","2020-12-31"
"2344145","58106702","3602","2019-01-01","2020-12-31"
"2344146","58106705","3602","2019-01-01","2020-12-31"
"2344147","58106720","3602","2019-01-01","2020-12-31"
"2344148","58106725","3602","2019-01-01","2020-12-31"
"2344149","58106730","3602","2019-01-01","2020-12-31"
"2344150","58106736","3602","2019-01-01","2020-12-31"
"2344151","58106737","3602","2019-01-01","2020-12-31"
"2344152","58106738","3602","2019-01-01","2020-12-31"
"2344153","58106750","3602","2019-01-01","2020-12-31"
"2344154","58106755","3602","2019-01-01","2020-12-31"
"2344155","58106760","3602","2019-01-01","2020-12-31"
"2344156","58106820","3602","2019-01-01","2020-12-31"
"2344157","58106830","3602","2019-01-01","2020-12-31"
"2344158","58107050","3602","2019-01-01","2020-12-31"
"2344159","58107100","3602","2019-01-01","2020-12-31"
"2344160","58107205","3602","2019-01-01","2020-12-31"
"2344161","58107207","3602","2019-01-01","2020-12-31"
"2344162","58107212","3602","2019-01-01","2020-12-31"
"2344163","58107214","3602","2019-01-01","2020-12-31"
"2344164","58107222","3602","2019-01-01","2020-12-31"
"2344165","58107224","3602","2019-01-01","2020-12-31"
"2344166","58107232","3602","2019-01-01","2020-12-31"
"2344167","58107234","3602","2019-01-01","2020-12-31"
"2344168","58108000","3602","2019-01-01","2020-12-31"
"2344169","58108010","3602","2019-01-01","2020-12-31"
"2344170","58108050","3602","2019-01-01","2020-12-31"
"2344171","58109015","3602","2019-01-01","2020-12-31"
"2344172","58109020","3602","2019-01-01","2020-12-31"
"2344173","58109030","3602","2019-01-01","2020-12-31"
"2344174","58109040","3602","2019-01-01","2020-12-31"
"2344175","58109050","3602","2019-01-01","2020-12-31"
"2344176","58109060","3602","2019-01-01","2020-12-31"
"2344177","58109100","3602","2019-01-01","2020-12-31"
"2344178","58109110","3602","2019-01-01","2020-12-31"
"2344179","58109120","3602","2019-01-01","2020-12-31"
"2344180","58109130","3602","2019-01-01","2020-12-31"
"2344181","58109140","3602","2019-01-01","2020-12-31"
"2344182","58109150","3602","2019-01-01","2020-12-31"
"2344183","58109210","3706","2019-01-01","2020-12-31"
"2344184","58110110","3406","2019-01-01","2020-12-31"
"2344185","58110120","3406","2019-01-01","2020-12-31"
"2344186","58110130","3406","2019-01-01","2020-12-31"
"2344187","58110170","3406","2019-01-01","2020-12-31"
"2344188","58110200","3406","2019-01-01","2020-12-31"
"2344189","58111110","3406","2019-01-01","2020-12-31"
"2344190","58111120","3406","2019-01-01","2020-12-31"
"2344191","58111200","3406","2019-01-01","2020-12-31"
"2344192","58112510","3406","2019-01-01","2020-12-31"
"2344193","58116100","3208","2019-01-01","2020-12-31"
"2344194","58116115","3208","2019-01-01","2020-12-31"
"2344195","58116117","3208","2019-01-01","2020-12-31"
"2344196","58116120","3208","2019-01-01","2020-12-31"
"2344197","58116125","3208","2019-01-01","2020-12-31"
"2344198","58116130","3208","2019-01-01","2020-12-31"
"2344199","58117210","4402","2019-01-01","2020-12-31"
"2344200","58117310","3002","2019-01-01","2020-12-31"
"2344201","58117410","3006","2019-01-01","2020-12-31"
"2344202","58117510","3002","2019-01-01","2020-12-31"
"2344203","58120110","3208","2019-01-01","2020-12-31"
"2344204","58121610","3208","2019-01-01","2020-12-31"
"2344205","58122210","3204","2019-01-01","2020-12-31"
"2344206","58122220","3204","2019-01-01","2020-12-31"
"2344207","58122320","3208","2019-01-01","2020-12-31"
"2344208","58123110","3406","2019-01-01","2020-12-31"
"2344209","58123120","3406","2019-01-01","2020-12-31"
"2344210","58124210","5506","2019-01-01","2020-12-31"
"2344211","58124220","3208","2019-01-01","2020-12-31"
"2344212","58124230","3208","2019-01-01","2020-12-31"
"2344213","58124250","3208","2019-01-01","2020-12-31"
"2344214","58124500","3208","2019-01-01","2020-12-31"
"2344215","58125110","3208","2019-01-01","2020-12-31"
"2344216","58125120","3208","2019-01-01","2020-12-31"
"2344217","58125180","3208","2019-01-01","2020-12-31"
"2344218","58126100","3208","2019-01-01","2020-12-31"
"2344219","58126105","3208","2019-01-01","2020-12-31"
"2344220","58126125","3208","2019-01-01","2020-12-31"
"2344221","58126130","3208","2019-01-01","2020-12-31"
"2344222","58126150","3208","2019-01-01","2020-12-31"
"2344223","58126160","3208","2019-01-01","2020-12-31"
"2344224","58126270","3208","2019-01-01","2020-12-31"
"2344225","58126275","3208","2019-01-01","2020-12-31"
"2344226","58126290","3208","2019-01-01","2020-12-31"
"2344227","58126400","3208","2019-01-01","2020-12-31"
"2344228","58128000","3706","2019-01-01","2020-12-31"
"2344229","58128110","3004","2019-01-01","2020-12-31"
"2344230","58128120","3208","2019-01-01","2020-12-31"
"2344231","58128210","3208","2019-01-01","2020-12-31"
"2344232","58128220","3208","2019-01-01","2020-12-31"
"2344233","58128250","3208","2019-01-01","2020-12-31"
"2344234","58130011","3204","2019-01-01","2020-12-31"
"2344235","58130013","3204","2019-01-01","2020-12-31"
"2344236","58130014","3204","2019-01-01","2020-12-31"
"2344237","58130015","3204","2019-01-01","2020-12-31"
"2344238","58130016","3204","2019-01-01","2020-12-31"
"2344239","58130020","3204","2019-01-01","2020-12-31"
"2344240","58130140","3204","2019-01-01","2020-12-31"
"2344241","58130150","3204","2019-01-01","2020-12-31"
"2344242","58130310","3204","2019-01-01","2020-12-31"
"2344243","58130320","3204","2019-01-01","2020-12-31"
"2344244","58131100","3204","2019-01-01","2020-12-31"
"2344245","58131110","3204","2019-01-01","2020-12-31"
"2344246","58131120","3204","2019-01-01","2020-12-31"
"2344247","58131310","3204","2019-01-01","2020-12-31"
"2344248","58131320","3204","2019-01-01","2020-12-31"
"2344249","58131323","3204","2019-01-01","2020-12-31"
"2344250","58131330","3204","2019-01-01","2020-12-31"
"2344251","58131510","3204","2019-01-01","2020-12-31"
"2344252","58131520","3204","2019-01-01","2020-12-31"
"2344253","58131523","3204","2019-01-01","2020-12-31"
"2344254","58131530","3204","2019-01-01","2020-12-31"
"2344255","58131535","3204","2019-01-01","2020-12-31"
"2344256","58131590","3204","2019-01-01","2020-12-31"
"2344257","58131600","3204","2019-01-01","2020-12-31"
"2344258","58131610","3204","2019-01-01","2020-12-31"
"2344259","58133110","3204","2019-01-01","2020-12-31"
"2344260","58133120","3204","2019-01-01","2020-12-31"
"2344261","58133130","3204","2019-01-01","2020-12-31"
"2344262","58133140","3204","2019-01-01","2020-12-31"
"2344263","58134110","3204","2019-01-01","2020-12-31"
"2344264","58134120","3204","2019-01-01","2020-12-31"
"2344265","58134130","3204","2019-01-01","2020-12-31"
"2344266","58134160","3204","2019-01-01","2020-12-31"
"2344267","58134210","3204","2019-01-01","2020-12-31"
"2344268","58134310","3204","2019-01-01","2020-12-31"
"2344269","58134610","3204","2019-01-01","2020-12-31"
"2344270","58134613","3204","2019-01-01","2020-12-31"
"2344271","58134620","3204","2019-01-01","2020-12-31"
"2344272","58134623","3204","2019-01-01","2020-12-31"
"2344273","58134640","3204","2019-01-01","2020-12-31"
"2344274","58134650","3204","2019-01-01","2020-12-31"
"2344275","58134660","3204","2019-01-01","2020-12-31"
"2344276","58134680","3204","2019-01-01","2020-12-31"
"2344277","58134710","3204","2019-01-01","2020-12-31"
"2344278","58134720","3204","2019-01-01","2020-12-31"
"2344279","58134810","3204","2019-01-01","2020-12-31"
"2344280","58135110","3402","2019-01-01","2020-12-31"
"2344281","58135120","3402","2019-01-01","2020-12-31"
"2344282","58136110","3402","2019-01-01","2020-12-31"
"2344283","58136120","3402","2019-01-01","2020-12-31"
"2344284","58136130","3402","2019-01-01","2020-12-31"
"2344285","58136140","3402","2019-01-01","2020-12-31"
"2344286","58136150","3402","2019-01-01","2020-12-31"
"2344287","58136160","3402","2019-01-01","2020-12-31"
"2344288","58137210","3402","2019-01-01","2020-12-31"
"2344289","58137220","3402","2019-01-01","2020-12-31"
"2344290","58137230","3402","2019-01-01","2020-12-31"
"2344291","58137240","3402","2019-01-01","2020-12-31"
"2344292","58137250","3402","2019-01-01","2020-12-31"
"2344293","58137300","3004","2019-01-01","2020-12-31"
"2344294","58140110","3204","2019-01-01","2020-12-31"
"2344295","58140310","3204","2019-01-01","2020-12-31"
"2344296","58145110","3206","2019-01-01","2020-12-31"
"2344297","58145111","3206","2019-01-01","2020-12-31"
"2344298","58145112","3206","2019-01-01","2020-12-31"
"2344299","58145113","3206","2019-01-01","2020-12-31"
"2344300","58145117","3206","2019-01-01","2020-12-31"
"2344301","58145119","3206","2019-01-01","2020-12-31"
"2344302","58145120","3206","2019-01-01","2020-12-31"
"2344303","58145135","3206","2019-01-01","2020-12-31"
"2344304","58145136","3206","2019-01-01","2020-12-31"
"2344305","58145140","3206","2019-01-01","2020-12-31"
"2344306","58145160","3206","2019-01-01","2020-12-31"
"2344307","58145170","3206","2019-01-01","2020-12-31"
"2344308","58145190","3206","2019-01-01","2020-12-31"
"2344309","58145300","3206","2019-01-01","2020-12-31"
"2344310","58146120","3204","2019-01-01","2020-12-31"
"2344311","58146150","3204","2019-01-01","2020-12-31"
"2344312","58146160","3204","2019-01-01","2020-12-31"
"2344313","58146210","3204","2019-01-01","2020-12-31"
"2344314","58146215","3204","2019-01-01","2020-12-31"
"2344315","58146221","3204","2019-01-01","2020-12-31"
"2344316","58146222","3204","2019-01-01","2020-12-31"
"2344317","58146223","3204","2019-01-01","2020-12-31"
"2344318","58146301","3204","2019-01-01","2020-12-31"
"2344319","58146302","3204","2019-01-01","2020-12-31"
"2344320","58146303","3204","2019-01-01","2020-12-31"
"2344321","58146315","3204","2019-01-01","2020-12-31"
"2344322","58146321","3204","2019-01-01","2020-12-31"
"2344323","58146322","3204","2019-01-01","2020-12-31"
"2344324","58146323","3204","2019-01-01","2020-12-31"
"2344325","58146331","3204","2019-01-01","2020-12-31"
"2344326","58146332","3204","2019-01-01","2020-12-31"
"2344327","58146333","3204","2019-01-01","2020-12-31"
